molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pIC50,pchembl_value,assay_chembl_id,document_chembl_id,target_chembl_id,target_pref_name,target_organism,assay_type,activity_comment
CHEMBL3305167,COc1ccc2ncc(F)c(C[C@H](O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,18.0,nM,7.7447274948966935,7.75,CHEMBL3424852,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3305167,COc1ccc2ncc(F)c(C[C@H](O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,26.0,nM,7.585026652029182,7.58,CHEMBL3424851,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3305167,COc1ccc2ncc(F)c(C[C@H](O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,18000.0,nM,4.7447274948966935,4.75,CHEMBL3404544,CHEMBL3400001,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3305167,COc1ccc2ncc(F)c(C[C@H](O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,18000.0,nM,4.7447274948966935,4.75,CHEMBL3607542,CHEMBL3603744,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3305167,COc1ccc2ncc(F)c(C[C@H](O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,18000.0,nM,4.7447274948966935,4.75,CHEMBL5224245,CHEMBL5223095,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,T,
CHEMBL3305167,COc1ccc2ncc(F)c(C[C@H](O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,26000.0,nM,4.585026652029182,,CHEMBL3404543,CHEMBL3400001,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3305167,COc1ccc2ncc(F)c(C[C@H](O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,26000.0,nM,4.585026652029182,,CHEMBL3607541,CHEMBL3603744,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3317856,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,IC50,=,1400.0,nM,5.853871964321762,,CHEMBL5224245,CHEMBL5223095,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,T,
CHEMBL3317856,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,IC50,=,1400000.0,nM,2.853871964321762,,CHEMBL3369560,CHEMBL3352417,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3317856,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,IC50,=,1400000.0,nM,2.853871964321762,,CHEMBL3428458,CHEMBL3425423,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3317856,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,IC50,=,1400000.0,nM,2.853871964321762,,CHEMBL4375019,CHEMBL4373693,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3318989,COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(Cl)ccc5[nH]4)CC3)c2c1,IC50,=,1000.0,nM,6.0,6.0,CHEMBL3366645,CHEMBL3352071,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3318989,COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(Cl)ccc5[nH]4)CC3)c2c1,IC50,=,1000.0,nM,6.0,6.0,CHEMBL3610296,CHEMBL3608244,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3323084,Cn1cc([C@@]2(c3cncc(C(=O)O)c3)N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,IC50,=,11990.0,nM,4.921180816901152,4.92,CHEMBL3378637,CHEMBL3352784,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3323084,Cn1cc([C@@]2(c3cncc(C(=O)O)c3)N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,IC50,=,12000.0,nM,4.920818753952375,4.92,CHEMBL3378638,CHEMBL3352784,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3353406,C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,4300.0,nM,5.366531544420413,5.37,CHEMBL3389028,CHEMBL3351341,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3353406,C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,4300.0,nM,5.366531544420413,5.37,CHEMBL5577197,CHEMBL5576081,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,T,
CHEMBL3353407,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,7400.0,nM,5.130768280269024,5.13,CHEMBL3389028,CHEMBL3351341,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3353407,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,7400.0,nM,5.130768280269024,5.13,CHEMBL5577197,CHEMBL5576081,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,T,
CHEMBL3353408,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,14800.0,nM,4.8297382846050425,4.83,CHEMBL3389028,CHEMBL3351341,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3353408,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,14800.0,nM,4.8297382846050425,4.83,CHEMBL5577197,CHEMBL5576081,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,T,
CHEMBL3353409,C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,15600.0,nM,4.806875401645539,4.81,CHEMBL3389028,CHEMBL3351341,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3353409,C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,15600.0,nM,4.806875401645539,4.81,CHEMBL5577197,CHEMBL5576081,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,T,
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,570.0,nM,6.2441251443275085,6.24,CHEMBL4053853,CHEMBL4052618,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,16200.0,nM,4.790484985457369,4.79,CHEMBL3389028,CHEMBL3351341,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,=,16200.0,nM,4.790484985457369,4.79,CHEMBL5577197,CHEMBL5576081,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,T,
CHEMBL3355639,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(=O)(=O)C5CC5)c4)nn23)cc1,IC50,=,400.0,nM,6.3979400086720375,6.4,CHEMBL3381295,CHEMBL3352608,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3355639,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(=O)(=O)C5CC5)c4)nn23)cc1,IC50,=,400.0,nM,6.3979400086720375,6.4,CHEMBL3631371,CHEMBL3627607,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3400817,O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,IC50,=,174000.0,nM,3.7594507517174005,,CHEMBL3404544,CHEMBL3400001,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3400817,O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,IC50,=,174000.0,nM,3.7594507517174005,,CHEMBL3428450,CHEMBL3425423,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3400817,O=C1COc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,IC50,=,174000.0,nM,3.7594507517174005,,CHEMBL5224245,CHEMBL5223095,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,T,
CHEMBL3400819,O=C1COc2ccc(CNC34CCC(CC5Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,IC50,=,12300.0,nM,4.910094888560602,4.91,CHEMBL3404543,CHEMBL3400001,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3400819,O=C1COc2ccc(CNC34CCC(CC5Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,IC50,=,15200.0,nM,4.818156412055227,4.82,CHEMBL3404543,CHEMBL3400001,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3400819,O=C1COc2ccc(CNC34CCC(CC5Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,IC50,=,15800.0,nM,4.801342913045578,4.8,CHEMBL3404544,CHEMBL3400001,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3400819,O=C1COc2ccc(CNC34CCC(CC5Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,IC50,=,21600.0,nM,4.665546248849069,4.67,CHEMBL3404544,CHEMBL3400001,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3400819,O=C1COc2ccc(CNC34CCC(CC5Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,IC50,=,23000.0,nM,4.638272163982407,4.64,CHEMBL3404543,CHEMBL3400001,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3400819,O=C1COc2ccc(CNC34CCC(CC5Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,IC50,=,30000.0,nM,4.522878745280337,4.52,CHEMBL3404544,CHEMBL3400001,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3415610,COc1cccc2[nH]c(-c3nc(N[C@@H]4CCOC[C@@H]4N)cnc3C(N)=O)cc12,IC50,=,22000.0,nM,4.657577319177793,4.66,CHEMBL3418525,CHEMBL3414497,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3415610,COc1cccc2[nH]c(-c3nc(N[C@@H]4CCOC[C@@H]4N)cnc3C(N)=O)cc12,IC50,=,22000.0,nM,4.657577319177793,4.66,CHEMBL3865682,CHEMBL3864189,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3416026,NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2cc[nH]c12,IC50,=,5000.0,nM,5.301029995663981,5.3,CHEMBL3419930,CHEMBL3414433,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3416026,NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2cc[nH]c12,IC50,=,25900.0,nM,4.586700235918748,4.59,CHEMBL3419125,CHEMBL3414433,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3416026,NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2cc[nH]c12,IC50,=,28000.0,nM,4.552841968657781,4.55,CHEMBL3626606,CHEMBL3621151,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422009,C[C@@H]1c2nnc(-c3csc(-c4ccc(F)cc4F)n3)n2CCN1C(=O)c1ccc(-c2cccs2)cc1,IC50,=,1400.0,nM,5.853871964321762,5.85,CHEMBL3425006,CHEMBL3421625,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422009,C[C@@H]1c2nnc(-c3csc(-c4ccc(F)cc4F)n3)n2CCN1C(=O)c1ccc(-c2cccs2)cc1,IC50,=,1400.0,nM,5.853871964321762,5.85,CHEMBL3610078,CHEMBL3608214,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422010,Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)cs1,IC50,=,24000.0,nM,4.619788758288394,4.62,CHEMBL3425006,CHEMBL3421625,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422010,Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)cs1,IC50,=,24000.0,nM,4.619788758288394,4.62,CHEMBL3610078,CHEMBL3608214,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422012,Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)C3)cs1,IC50,=,26000.0,nM,4.585026652029182,4.58,CHEMBL3889183,CHEMBL3886979,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,439040
CHEMBL3422012,Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)C3)cs1,IC50,=,26000.0,nM,4.585026652029182,4.58,CHEMBL5735271,CHEMBL5727741,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,911953
CHEMBL3422012,Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)C3)cs1,IC50,=,27000.0,nM,4.568636235841013,4.57,CHEMBL3425006,CHEMBL3421625,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422016,Cc1csc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,IC50,=,17000.0,nM,4.769551078621726,4.77,CHEMBL3425006,CHEMBL3421625,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422016,Cc1csc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,IC50,=,17000.0,nM,4.769551078621726,4.77,CHEMBL3889183,CHEMBL3886979,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,439043
CHEMBL3422016,Cc1csc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,IC50,=,17000.0,nM,4.769551078621726,4.77,CHEMBL5735271,CHEMBL5727741,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,911956
CHEMBL3422018,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,IC50,=,1310.0,nM,5.882728704344236,5.88,CHEMBL5621454,CHEMBL5620365,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,T,
CHEMBL3422018,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,IC50,=,8000.0,nM,5.096910013008056,5.1,CHEMBL3425006,CHEMBL3421625,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422018,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)n1,IC50,=,8000.0,nM,5.096910013008056,5.1,CHEMBL3610078,CHEMBL3608214,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422755,COc1ccc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,560.0,nM,6.251811972993799,6.25,CHEMBL3424851,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422755,COc1ccc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,1300.0,nM,5.886056647693163,5.89,CHEMBL3424852,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422757,COc1ccc2ncc(C(F)(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,130.0,nM,6.886056647693163,6.89,CHEMBL3424851,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422757,COc1ccc2ncc(C(F)(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,730.0,nM,6.136677139879544,6.14,CHEMBL3424852,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422758,COc1ccc2ncc(C(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,1750.0,nM,5.756961951313706,5.76,CHEMBL3424852,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422758,COc1ccc2ncc(C(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,5850.0,nM,5.232844133917819,5.23,CHEMBL3424851,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422759,COc1ccc2ncc(C)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,1060.0,nM,5.97469413473523,5.97,CHEMBL3424852,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422759,COc1ccc2ncc(C)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,27430.0,nM,4.561774192395471,4.56,CHEMBL3424851,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422760,COc1ccc2ncc(CO)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,1440.0,nM,5.84163750790475,5.84,CHEMBL3424851,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422760,COc1ccc2ncc(CO)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,5900.0,nM,5.229147988357855,5.23,CHEMBL3424852,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422762,COc1ccc2ncc(S(C)(=O)=O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,1550.0,nM,5.809668301829708,5.81,CHEMBL3424851,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422762,COc1ccc2ncc(S(C)(=O)=O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,2410.0,nM,5.617982957425132,5.62,CHEMBL3424852,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422983,COc1ccc2ncc(C#N)c(CC(O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,2.13,nM,8.671620396561263,8.67,CHEMBL3424851,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3422983,COc1ccc2ncc(C#N)c(CC(O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,=,2.58,nM,8.588380294036769,8.59,CHEMBL3424851,CHEMBL3421558,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3425800,O=C1COc2cc(Cl)c(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,IC50,=,27700.0,nM,4.557520230935552,4.56,CHEMBL3428449,CHEMBL3425423,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3425800,O=C1COc2cc(Cl)c(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,IC50,=,126000.0,nM,3.8996294548824375,,CHEMBL3428450,CHEMBL3425423,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3425806,O=C1COc2cnc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)cc2N1,IC50,=,11700.0,nM,4.931814138253839,4.93,CHEMBL3428449,CHEMBL3425423,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3425806,O=C1COc2cnc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)cc2N1,IC50,=,30000.0,nM,4.522878745280337,4.52,CHEMBL3428450,CHEMBL3425423,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3425810,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)OCCO4)(CC1)CO2,IC50,=,2600.0,nM,5.585026652029182,5.58,CHEMBL3428449,CHEMBL3425423,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3425810,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)OCCO4)(CC1)CO2,IC50,=,764000.0,nM,3.1169066414243103,,CHEMBL3428450,CHEMBL3425423,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3425810,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NCc3cc4c(cn3)OCCO4)(CC1)CO2,IC50,=,764000.0,nM,3.1169066414243103,,CHEMBL5224245,CHEMBL5223095,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,T,
CHEMBL3544911,COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,IC50,=,3300.0,nM,5.481486060122112,5.48,CHEMBL5738979,CHEMBL5729563,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,1247518
CHEMBL3544911,COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,IC50,=,20000.0,nM,4.698970004336019,4.7,CHEMBL4394729,CHEMBL4393675,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL356066,O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,IC50,=,10300.0,nM,4.987162775294828,4.99,CHEMBL1810945,CHEMBL1806458,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL356066,O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,IC50,=,10300.0,nM,4.987162775294828,4.99,CHEMBL1820401,CHEMBL1817582,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL356066,O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,IC50,=,10300.0,nM,4.987162775294828,4.99,CHEMBL1819679,CHEMBL1817582,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL356066,O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,IC50,=,10300.0,nM,4.987162775294828,4.99,CHEMBL1819701,CHEMBL1817582,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL356066,O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,IC50,=,12200.0,nM,4.913640169325252,4.91,CHEMBL1111711,CHEMBL1156307,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3582317,Cc1nc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)no1,IC50,=,8540.0,nM,5.068542129310995,5.07,CHEMBL3583383,CHEMBL3580651,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
CHEMBL3582317,Cc1nc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)no1,IC50,=,8544.0,nM,5.068338760315519,5.07,CHEMBL3779605,CHEMBL3774320,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,Homo sapiens,B,
